,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Neighborhood,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,Foundation,House Style,Sale Condition
180,100000,5,1245,1008.0,315.0,1920,1962,1,0.0,0,8239,,0,0,OldTown,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
181,12789,2,832,678.0,780.0,1923,1970,1,0.0,1,9656,68.0,0,0,OldTown,TA,TA,Fa,Unf,BrkTil,1Story,Abnorml
182,105900,6,720,624.0,484.0,1928,2003,1,0.0,0,8520,60.0,106,0,OldTown,TA,TA,TA,Unf,BrkTil,1Story,Normal
183,150000,8,1566,930.0,288.0,1900,2003,2,0.0,0,9600,60.0,54,228,OldTown,Gd,Gd,TA,Unf,BrkTil,2Story,Abnorml
184,139000,5,1652,686.0,416.0,1915,1950,2,0.0,0,10800,60.0,0,0,OldTown,TA,TA,Fa,Unf,PConc,1.5Fin,Normal
185,240000,8,2268,346.0,624.0,1890,2002,3,0.0,0,9000,50.0,0,108,OldTown,Gd,Gd,Fa,Unf,Stone,2Story,Normal
186,76500,5,2256,840.0,0.0,1910,1950,2,0.0,0,9045,100.0,0,18,OldTown,Fa,TA,TA,,BrkTil,2Story,Abnorml
187,149700,6,1236,912.0,923.0,1957,1996,1,0.0,0,7407,90.0,0,158,OldTown,TA,TA,TA,Unf,CBlock,1Story,Normal
188,125500,4,1363,622.0,528.0,1910,1950,1,0.0,0,7740,60.0,0,0,OldTown,TA,TA,Fa,Unf,CBlock,2Story,Normal
189,122500,4,2290,777.0,560.0,1885,1950,2,0.0,0,11340,60.0,0,0,OldTown,TA,TA,TA,Unf,PConc,2Story,Normal
190,140750,6,1470,738.0,624.0,1922,1994,1,0.0,0,10560,60.0,0,0,OldTown,TA,TA,Fa,Unf,CBlock,2Story,Normal
191,128500,5,1612,988.0,363.0,1950,1997,1,0.0,0,5830,53.0,0,0,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
192,209500,7,2068,1108.0,315.0,1922,2005,1,0.0,1,7793,,0,0,BrkSide,Gd,TA,Gd,Unf,BrkTil,2.5Unf,Normal
193,87000,4,765,765.0,200.0,1925,1950,1,0.0,0,5000,50.0,135,0,BrkSide,Gd,TA,TA,Unf,BrkTil,1Story,Normal
194,134000,6,1132,608.0,240.0,1939,1950,1,0.0,0,6000,50.0,0,0,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Abnorml
195,128000,6,1196,572.0,576.0,1940,1950,1,0.0,2,6000,50.0,0,0,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
196,132000,5,1453,835.0,240.0,1942,1950,1,300.0,2,6360,53.0,0,0,BrkSide,Gd,TA,TA,Unf,CBlock,1.5Fin,Normal
197,139900,6,1416,780.0,312.0,1948,1950,1,0.0,0,6000,50.0,221,0,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
198,123900,5,1040,528.0,624.0,1936,1980,1,0.0,0,6240,52.0,306,0,BrkSide,TA,TA,TA,Fin,CBlock,1.5Fin,Normal
199,138400,5,1536,928.0,480.0,1930,1950,2,0.0,1,6240,52.0,0,10,BrkSide,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
200,109500,6,1068,1124.0,288.0,1923,1950,1,0.0,1,6120,51.0,0,0,OldTown,TA,TA,Fa,Unf,BrkTil,1Story,Normal
201,140000,7,1710,576.0,480.0,1921,1950,2,0.0,0,10300,50.0,12,11,OldTown,TA,TA,TA,Unf,BrkTil,2Story,Normal
202,149500,4,1962,888.0,572.0,1915,1950,1,0.0,1,8094,57.0,160,0,OldTown,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
203,159900,6,1560,780.0,0.0,1912,2009,1,0.0,0,12900,60.0,344,0,OldTown,Gd,Gd,TA,,PConc,2Story,Normal
204,122000,6,1324,662.0,180.0,1920,1993,1,0.0,0,3068,52.0,0,0,OldTown,TA,TA,TA,Unf,BrkTil,2Story,Normal
205,110000,5,816,816.0,516.0,1963,1963,1,0.0,0,8472,110.0,106,0,IDOTRR,TA,Fa,Gd,Unf,CBlock,1Story,Normal
206,55000,4,1092,0.0,0.0,1930,1950,2,0.0,0,5600,70.0,0,0,IDOTRR,Fa,Fa,,,Slab,2Story,Normal
207,140000,5,1812,360.0,672.0,1900,1996,2,0.0,1,7630,76.0,344,0,OldTown,Gd,TA,Gd,Unf,BrkTil,2Story,Normal
208,244400,7,2403,1032.0,349.0,1940,1950,2,0.0,2,24090,,56,0,ClearCr,TA,TA,TA,Unf,CBlock,2Story,Normal
209,173000,5,1675,1422.0,365.0,1959,1959,2,90.0,2,15263,100.0,0,132,ClearCr,TA,TA,Gd,Unf,CBlock,1Story,Normal
210,107500,5,1224,689.0,180.0,1917,1950,1,0.0,0,10632,72.0,0,0,ClearCr,Po,TA,Gd,Unf,BrkTil,1.5Fin,Normal
211,100000,5,1392,1212.0,0.0,1915,1950,1,0.0,0,9900,60.0,0,0,SWISU,TA,Fa,TA,,BrkTil,1.5Fin,Normal
212,95000,6,919,600.0,231.0,1940,1950,1,0.0,0,6001,65.0,0,0,SWISU,TA,TA,Fa,Unf,CBlock,1.5Fin,Normal
213,93369,4,1884,707.0,0.0,1907,1950,1,0.0,0,6449,,0,0,SWISU,TA,TA,TA,,CBlock,2Story,Abnorml
214,114900,5,1680,856.0,450.0,1910,1950,2,0.0,1,6048,60.0,56,144,SWISU,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
215,94000,5,1020,780.0,0.0,1875,1996,1,0.0,0,6342,54.0,0,0,Sawyer,TA,TA,TA,,CBlock,1.5Fin,Normal
216,136000,4,1832,1832.0,0.0,1967,1967,2,72.0,0,10773,72.0,0,58,Sawyer,TA,Fa,TA,,CBlock,1Story,Normal
217,136500,4,1768,1768.0,0.0,1968,1968,2,0.0,0,10778,72.0,0,0,Sawyer,TA,TA,TA,,CBlock,1Story,Normal
218,131500,5,1039,1039.0,504.0,1965,1965,1,0.0,0,11625,75.0,0,0,Sawyer,TA,TA,TA,Unf,PConc,1Story,Normal
219,121500,5,1392,1392.0,528.0,1957,1996,1,180.0,1,11341,,0,0,Sawyer,TA,TA,Gd,Unf,CBlock,1Story,Normal
220,125000,5,912,912.0,336.0,1967,1967,1,0.0,1,8521,70.0,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
221,154000,5,1060,1060.0,270.0,1968,2001,1,0.0,1,8246,,406,90,Sawyer,Gd,TA,TA,Unf,CBlock,1Story,Normal
222,137900,5,892,864.0,416.0,1966,2008,1,47.0,0,7800,65.0,0,0,Sawyer,Gd,TA,TA,Unf,CBlock,1Story,Normal
223,158000,6,1352,663.0,299.0,1969,1969,1,143.0,0,9364,80.0,379,36,Sawyer,TA,TA,TA,Fin,CBlock,2Story,Normal
224,137250,5,864,864.0,280.0,1968,1968,1,0.0,0,7832,65.0,226,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
225,160250,5,1373,1319.0,591.0,1978,1978,1,0.0,2,7424,,0,0,Sawyer,TA,TA,Gd,Fin,CBlock,SFoyer,Normal
226,163000,5,1440,720.0,480.0,1968,1968,1,0.0,2,11227,86.0,192,38,Sawyer,TA,TA,TA,Unf,CBlock,2Story,Normal
227,158900,6,1386,672.0,440.0,1978,1978,2,328.0,1,11616,,335,0,Sawyer,TA,TA,TA,Fin,CBlock,2Story,Abnorml
228,328000,7,2260,1306.0,533.0,1996,1997,2,0.0,0,14000,80.0,296,44,ClearCr,Gd,Gd,Ex,RFn,PConc,2Story,Normal
229,270000,7,1483,1420.0,690.0,1977,2001,1,0.0,2,20062,,496,0,ClearCr,TA,Gd,Gd,RFn,CBlock,1Story,Normal
230,85000,4,756,660.0,440.0,1927,1950,1,0.0,0,9259,94.0,80,0,Sawyer,TA,TA,Fa,Unf,BrkTil,1Story,Normal
231,128000,4,1067,1067.0,436.0,1950,1995,2,0.0,0,9600,60.0,290,0,Sawyer,Gd,TA,Gd,Unf,CBlock,1Story,Normal
232,260000,7,1524,1332.0,586.0,1979,1979,0,0.0,1,23595,,268,0,ClearCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
233,230000,6,1981,1117.0,522.0,1978,1992,2,288.0,1,17082,,336,104,ClearCr,Gd,TA,Gd,Fin,PConc,2Story,Normal
234,124000,3,1610,972.0,480.0,1938,1990,2,0.0,1,18600,124.0,0,0,Edwards,Fa,TA,TA,RFn,CBlock,1.5Fin,Normal
235,83000,5,835,458.0,366.0,1920,1950,1,0.0,0,10625,85.0,0,0,Edwards,TA,TA,TA,Unf,BrkTil,1Story,Abnorml
236,144500,6,1074,663.0,467.0,1950,1987,1,0.0,1,11479,65.0,0,52,Edwards,Gd,TA,TA,Unf,CBlock,1Story,Normal
237,129000,5,1144,1144.0,596.0,1956,1956,1,0.0,0,9571,68.0,44,0,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
238,127000,4,1531,756.0,209.0,1947,1979,1,0.0,1,9350,50.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
239,128000,5,1172,1172.0,366.0,1954,1998,1,0.0,0,9525,75.0,240,0,Edwards,TA,TA,TA,Fin,CBlock,1Story,Normal
240,186000,6,1212,1212.0,460.0,2009,2009,2,0.0,0,10420,83.0,100,22,Edwards,Gd,TA,Gd,RFn,PConc,1Story,Normal
241,308030,7,1508,1508.0,572.0,2009,2010,1,96.0,2,17485,44.0,0,0,Edwards,Gd,Gd,Gd,RFn,PConc,1Story,Partial
242,114000,5,1298,1250.0,504.0,1964,1964,2,0.0,0,11200,,0,144,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
243,84900,4,930,0.0,308.0,1946,2006,1,0.0,0,11100,60.0,0,0,Edwards,Gd,TA,,Unf,CBlock,1Story,Abnorml
244,178000,6,1732,741.0,476.0,1985,1985,2,336.0,1,9206,77.0,192,46,SawyerW,Gd,Gd,Gd,Fin,CBlock,2Story,Normal
245,270000,7,1433,1433.0,528.0,1987,1987,1,177.0,2,11980,83.0,0,278,SawyerW,Gd,Gd,Gd,RFn,CBlock,1Story,Normal
246,218000,6,1802,946.0,1017.0,1993,1993,2,85.0,1,12361,87.0,450,92,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
247,236000,7,1949,1050.0,574.0,1993,1994,2,246.0,1,9938,80.0,156,90,SawyerW,Gd,Gd,Gd,Fin,PConc,2Story,Normal
248,147000,6,996,936.0,564.0,1992,1992,1,0.0,0,9069,73.0,120,0,SawyerW,Gd,TA,Gd,Unf,PConc,SFoyer,Normal
249,245350,8,1694,1694.0,776.0,2008,2008,2,72.0,0,10475,64.0,160,33,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
250,206000,7,1208,1187.0,632.0,2006,2006,2,24.0,0,6762,64.0,105,61,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
251,198900,7,1226,1226.0,740.0,2009,2009,2,0.0,0,10402,94.0,0,36,CollgCr,Gd,TA,Gd,RFn,PConc,1Story,Normal
252,187000,7,1222,1222.0,615.0,2010,2010,2,80.0,0,7360,64.0,0,54,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
253,320000,7,3222,1673.0,594.0,1990,1990,3,0.0,2,12376,90.0,367,0,SawyerW,Gd,TA,Gd,Unf,PConc,2Story,Normal
254,138500,6,1445,676.0,484.0,1900,1993,2,0.0,0,14235,82.0,0,59,SawyerW,TA,TA,Fa,Unf,PConc,1.5Fin,Normal
255,155000,6,1052,1010.0,440.0,1971,1971,1,80.0,0,8816,80.0,0,0,ClearCr,TA,TA,TA,Unf,CBlock,SLvl,Normal
256,159000,5,965,870.0,580.0,1996,1996,1,0.0,0,11105,82.0,71,0,CollgCr,TA,TA,Gd,Unf,PConc,SFoyer,Normal
257,191000,7,1692,878.0,513.0,1997,1998,2,0.0,1,9337,,0,39,CollgCr,TA,TA,Gd,RFn,PConc,2Story,Normal
258,200500,6,1682,804.0,523.0,1998,1998,2,116.0,0,8750,70.0,0,77,CollgCr,Gd,TA,Gd,RFn,PConc,2Story,Normal
259,150000,5,1026,1026.0,308.0,1977,2004,1,0.0,0,15240,38.0,316,85,CollgCr,TA,Gd,Gd,Unf,CBlock,1Story,Normal
260,161750,6,1392,689.0,299.0,1977,1977,1,153.0,0,10900,,0,36,CollgCr,TA,TA,Gd,Fin,CBlock,2Story,Normal
261,128200,5,894,894.0,308.0,1976,1976,1,0.0,0,10650,75.0,365,0,CollgCr,TA,TA,TA,Unf,CBlock,1Story,Normal
262,127000,5,876,876.0,484.0,1972,1972,1,0.0,0,7480,68.0,0,0,CollgCr,TA,TA,TA,Unf,CBlock,1Story,Normal
263,318000,8,1978,1978.0,850.0,2003,2003,2,320.0,1,10389,80.0,188,25,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
264,272000,8,1601,1581.0,670.0,2001,2002,2,479.0,1,11423,,180,0,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
265,237000,7,1829,941.0,613.0,2003,2003,2,223.0,1,9548,44.0,192,39,CollgCr,Gd,Gd,Gd,RFn,PConc,2Story,Normal
266,240000,7,2098,1040.0,621.0,1997,1997,2,0.0,1,9375,75.0,331,38,CollgCr,Gd,Gd,Gd,Fin,PConc,2Story,Normal
267,224900,7,1661,1649.0,598.0,1998,1998,2,442.0,0,12137,48.0,0,34,CollgCr,Gd,TA,Gd,RFn,PConc,1Story,Normal
268,143750,6,848,848.0,420.0,2003,2003,1,170.0,0,4435,,140,0,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
269,143000,6,848,848.0,420.0,2004,2004,1,169.0,0,4426,,160,0,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
270,232000,8,1668,1657.0,502.0,2003,2003,2,171.0,1,10635,48.0,0,262,CollgCr,Gd,Gd,Gd,Fin,PConc,1Story,Normal
271,213000,7,1484,1473.0,606.0,2004,2005,2,109.0,0,8400,70.0,0,35,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
272,185500,7,1414,1414.0,494.0,2004,2004,2,98.0,0,8773,65.0,132,105,CollgCr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
273,84900,3,640,0.0,240.0,1945,2007,1,0.0,0,8777,67.0,0,0,Edwards,TA,TA,,Unf,CBlock,1Story,Normal
274,155891,5,992,381.0,319.0,1954,1954,1,0.0,0,8842,68.0,60,0,Edwards,TA,TA,Fa,Unf,CBlock,1Story,Abnorml
275,100000,5,1664,0.0,0.0,1965,1965,2,0.0,0,9825,75.0,0,0,Edwards,TA,TA,,,CBlock,1Story,Normal
276,144000,5,1196,1196.0,336.0,1968,1968,1,0.0,0,10044,60.0,257,0,Edwards,TA,TA,Gd,RFn,CBlock,1Story,Normal
277,64000,4,1120,744.0,480.0,1948,1950,1,0.0,0,11792,89.0,0,0,Edwards,Fa,TA,TA,Unf,CBlock,1.5Fin,Abnorml
278,125200,6,1096,1008.0,352.0,1975,1975,1,0.0,1,6305,65.0,0,0,Edwards,TA,TA,TA,Unf,CBlock,SLvl,Normal
279,107000,6,1117,1029.0,672.0,1976,1976,1,0.0,1,7819,94.0,144,0,Edwards,TA,TA,TA,Unf,CBlock,SLvl,Abnorml
280,90000,4,960,960.0,0.0,1958,1958,1,0.0,0,6410,64.0,0,0,Edwards,TA,TA,TA,,CBlock,1Story,Normal
281,140000,4,1121,1121.0,440.0,2003,2004,2,0.0,0,8546,80.0,132,64,Edwards,TA,TA,Gd,RFn,PConc,1Story,Normal
282,113000,6,1487,735.0,220.0,1945,1950,1,0.0,1,8741,52.0,0,140,Edwards,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
283,80000,4,924,672.0,280.0,1941,1950,1,0.0,0,12180,60.0,0,0,Edwards,Fa,TA,Gd,Unf,BrkTil,1.5Fin,Normal
284,144500,5,1526,1216.0,364.0,1957,2002,1,145.0,1,8562,68.0,116,78,Edwards,TA,TA,TA,Unf,CBlock,1Story,Normal
285,104000,5,1296,1107.0,260.0,1924,1999,2,203.0,1,4853,67.0,0,0,SWISU,Fa,TA,TA,Unf,BrkTil,1Story,Normal
286,128000,6,1647,806.0,216.0,1915,1950,1,0.0,0,6858,66.0,0,66,SWISU,Fa,TA,Gd,Unf,PConc,2Story,Normal
287,58500,3,864,864.0,200.0,1914,1950,1,0.0,0,8212,45.0,0,0,Edwards,TA,TA,TA,Unf,BrkTil,1Story,Normal
288,127000,5,1691,1026.0,308.0,1924,1950,2,0.0,1,5000,50.0,0,0,SWISU,Gd,TA,TA,Unf,BrkTil,1.5Fin,Normal
289,126000,6,856,856.0,399.0,1939,1950,1,0.0,1,7890,,0,0,SWISU,TA,TA,TA,Unf,CBlock,1Story,Normal
290,160000,4,2650,0.0,0.0,1967,1967,3,0.0,0,7200,60.0,0,0,SWISU,TA,TA,,,Slab,2Story,Normal
291,100000,5,1666,894.0,0.0,1931,1950,1,0.0,1,9839,51.0,0,156,SWISU,TA,TA,TA,,PConc,1.5Fin,Normal
292,169000,6,2447,804.0,336.0,1919,1990,2,0.0,1,9638,50.0,272,0,SWISU,Gd,TA,TA,Unf,PConc,1.5Fin,Normal
293,257500,7,2133,1528.0,312.0,1941,1985,1,371.0,2,10452,78.0,0,0,Crawfor,TA,Gd,Gd,Unf,BrkTil,1.5Fin,Normal
294,215000,5,2177,1032.0,484.0,1950,1991,2,430.0,0,15600,78.0,0,0,Crawfor,TA,TA,TA,Unf,CBlock,2Story,Normal
295,266500,7,2340,1152.0,252.0,1941,2006,2,0.0,2,9042,66.0,0,60,Crawfor,Gd,Ex,TA,RFn,Stone,2Story,Normal
296,335000,7,1902,1902.0,567.0,1959,2002,2,0.0,2,17500,100.0,0,207,Crawfor,Ex,Gd,Gd,Fin,PConc,1Story,Normal
297,203135,7,1652,423.0,473.0,1994,2007,2,44.0,0,19645,85.0,0,0,Crawfor,Gd,TA,Gd,RFn,PConc,SLvl,Normal
298,185000,8,1034,982.0,598.0,1989,1989,1,0.0,1,3907,35.0,141,36,Blueste,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
299,162500,8,1191,1191.0,531.0,1989,1989,2,0.0,1,3907,35.0,112,81,Blueste,Gd,Gd,Gd,Unf,CBlock,1Story,Normal
300,289000,7,1801,1501.0,484.0,1959,1997,2,0.0,2,15602,100.0,0,54,Crawfor,TA,TA,TA,Fin,CBlock,1Story,Normal
301,125500,4,1154,796.0,240.0,1922,2007,1,0.0,0,5436,40.0,0,96,IDOTRR,Gd,TA,TA,Unf,BrkTil,1.5Fin,Normal
302,82000,2,540,480.0,200.0,1941,1950,1,0.0,0,8154,58.0,0,0,IDOTRR,TA,TA,TA,Unf,BrkTil,1Story,Normal
303,110000,6,1107,629.0,625.0,1921,1975,1,0.0,0,9140,50.0,0,56,IDOTRR,TA,TA,TA,Unf,BrkTil,1.5Fin,Normal
304,68400,4,1128,698.0,528.0,1920,1950,1,0.0,0,7500,60.0,30,0,IDOTRR,TA,TA,TA,RFn,CBlock,1.5Fin,Abnorml
305,102776,4,1178,859.0,384.0,1900,1950,1,0.0,0,8712,66.0,68,0,IDOTRR,TA,TA,TA,RFn,Stone,1.5Fin,Abnorml
306,55993,5,1044,540.0,504.0,1952,1952,1,0.0,0,8712,66.0,0,0,IDOTRR,Fa,Fa,TA,Unf,CBlock,1Story,Alloca
307,50138,4,952,756.0,330.0,1896,1950,1,0.0,0,8712,66.0,0,0,IDOTRR,TA,Fa,TA,RFn,CBlock,1Story,Alloca
308,246000,8,1646,1594.0,525.0,2004,2005,2,186.0,1,3811,44.0,128,53,Crawfor,Gd,Gd,Ex,Fin,PConc,1Story,Normal
309,254900,8,1916,1049.0,741.0,1998,1999,2,0.0,1,11050,85.0,0,70,Mitchel,Gd,Gd,Gd,Unf,PConc,2Story,Normal
310,190000,6,1285,1243.0,473.0,1977,1977,2,0.0,1,9620,74.0,375,26,Mitchel,Gd,TA,TA,Unf,CBlock,SLvl,Normal
311,201000,7,1560,1560.0,573.0,2003,2003,2,0.0,0,9196,129.0,100,150,Mitchel,Gd,Gd,Ex,Fin,PConc,1Story,Normal
312,169900,6,1034,1012.0,888.0,1976,1976,1,335.0,0,12328,,0,0,Mitchel,TA,TA,TA,Unf,CBlock,SLvl,Normal
313,170000,6,2048,1958.0,776.0,1976,1976,3,0.0,0,12760,,0,0,Mitchel,TA,TA,TA,Unf,CBlock,1Story,Normal
314,160000,5,1687,747.0,572.0,1948,1950,1,0.0,2,57200,,0,0,Timber,TA,TA,TA,Unf,CBlock,1Story,Normal
315,220000,7,1346,1336.0,660.0,2008,2008,2,60.0,1,11896,88.0,100,48,Timber,Gd,Gd,Gd,Fin,PConc,1Story,Normal
316,179781,7,1214,1214.0,520.0,2009,2010,2,0.0,0,9803,73.0,0,25,Timber,Gd,Gd,Gd,RFn,PConc,1Story,Partial
317,174000,5,1444,384.0,400.0,2006,2007,2,0.0,0,9802,73.0,100,0,Timber,TA,TA,Gd,Fin,PConc,2Story,Normal
318,269500,8,1968,774.0,680.0,2009,2010,2,84.0,1,12003,92.0,0,75,Timber,Ex,Gd,Ex,Fin,PConc,2Story,Partial
319,214900,7,1894,817.0,510.0,2002,2003,2,44.0,1,11316,80.0,0,40,Timber,Gd,Gd,Gd,Fin,PConc,2Story,Normal
320,202900,8,1908,967.0,431.0,2002,2002,2,0.0,0,14191,85.0,135,0,Timber,Gd,Gd,Gd,Fin,PConc,2Story,Normal
321,378500,9,2018,2002.0,746.0,2008,2009,2,0.0,1,13214,89.0,144,76,Timber,Ex,Ex,Ex,Fin,PConc,1Story,Normal
322,169000,5,1264,1068.0,528.0,1965,1977,1,0.0,1,15300,85.0,0,0,Mitchel,TA,TA,TA,Unf,CBlock,1Story,Normal
323,173500,5,1430,1430.0,624.0,2004,2005,2,0.0,0,10114,93.0,0,0,Mitchel,Gd,TA,Ex,RFn,PConc,1Story,Normal
324,139000,6,1824,912.0,0.0,1971,1971,2,0.0,0,9400,94.0,128,0,Mitchel,TA,TA,TA,,CBlock,2Story,Normal
325,166500,5,1344,1344.0,686.0,1999,1999,2,0.0,1,11875,,328,0,Mitchel,TA,TA,Gd,Unf,PConc,1Story,Normal
326,83500,4,1092,546.0,286.0,1973,1973,1,0.0,0,1974,,120,96,MeadowV,TA,TA,TA,RFn,CBlock,2Story,Normal
327,119500,5,945,945.0,253.0,1973,1973,1,0.0,1,2394,31.0,174,0,MeadowV,TA,TA,Gd,RFn,CBlock,1Story,Normal
328,85000,5,1112,536.0,336.0,1976,1976,1,0.0,0,2592,36.0,182,0,MeadowV,TA,TA,Gd,Unf,CBlock,2Story,Normal
329,76000,4,1092,546.0,0.0,1970,1970,1,0.0,0,1476,21.0,200,26,MeadowV,TA,TA,TA,,CBlock,2Story,Normal
330,75500,4,630,630.0,0.0,1972,1972,1,0.0,0,1491,21.0,96,24,MeadowV,TA,TA,Gd,,CBlock,SFoyer,Normal
331,88250,4,1092,546.0,0.0,1970,1970,1,0.0,0,1900,21.0,0,0,MeadowV,TA,TA,TA,,CBlock,2Story,Normal
332,85500,4,1092,546.0,286.0,1972,1972,1,0.0,0,1890,21.0,0,0,MeadowV,TA,TA,TA,Unf,CBlock,2Story,Normal
333,130000,5,874,864.0,352.0,1971,2004,1,0.0,0,6953,50.0,0,0,Mitchel,TA,TA,TA,Unf,CBlock,1Story,Normal
334,157900,5,1188,1188.0,312.0,1962,1962,1,189.0,0,26142,,261,39,Mitchel,TA,TA,TA,Unf,CBlock,1Story,Normal
335,149900,5,833,833.0,495.0,1984,1984,1,0.0,0,12887,76.0,431,0,Mitchel,Gd,TA,Gd,Unf,CBlock,1Story,Normal
336,159000,5,2432,1216.0,616.0,1985,1986,4,0.0,0,7700,70.0,200,0,Mitchel,TA,TA,TA,Unf,PConc,2Story,Normal
337,136000,5,1274,624.0,576.0,1991,1991,1,0.0,0,10475,63.0,22,0,Mitchel,TA,TA,Gd,Unf,PConc,2Story,Normal
338,161000,5,1479,864.0,275.0,1969,1969,2,0.0,0,10544,68.0,287,0,Mitchel,TA,TA,TA,Fin,CBlock,1.5Fin,Normal
339,285000,8,1803,1679.0,482.0,1994,1995,2,0.0,2,9892,76.0,129,64,Mitchel,Gd,Gd,Gd,Unf,PConc,1Story,Normal
340,231000,6,1797,1152.0,616.0,1993,1994,2,0.0,1,12961,74.0,162,312,Mitchel,Gd,Gd,Gd,Fin,PConc,2Story,Normal
341,124500,6,882,882.0,502.0,1956,1956,1,0.0,0,13008,74.0,0,0,NAmes,TA,TA,Fa,Unf,CBlock,1Story,Normal
342,157000,6,1434,1434.0,528.0,1974,1974,2,440.0,1,10200,85.0,80,21,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
343,345000,8,2704,1952.0,538.0,1972,1995,2,0.0,3,13860,75.0,269,111,NAmes,Ex,Gd,Gd,Fin,CBlock,SLvl,Normal
344,189500,6,1608,945.0,470.0,1997,1997,2,0.0,1,10179,88.0,252,30,Gilbert,TA,TA,Gd,Fin,PConc,2Story,Normal
345,270000,8,2283,1008.0,632.0,2003,2003,2,188.0,1,11792,,120,46,Gilbert,Gd,Gd,Gd,Fin,PConc,2Story,Normal
346,189000,7,1628,384.0,390.0,1996,1997,2,32.0,1,8400,60.0,48,72,Gilbert,TA,TA,Gd,Fin,PConc,SLvl,Normal
347,377500,9,1746,1746.0,758.0,2006,2007,2,160.0,2,14892,42.0,201,39,Gilbert,Ex,Ex,Ex,Fin,PConc,1Story,Normal
348,168500,7,1474,384.0,400.0,1995,1996,2,22.0,1,8530,,120,72,Gilbert,TA,TA,Gd,Fin,PConc,SLvl,Normal
349,375000,8,2522,2208.0,564.0,2004,2005,2,0.0,1,7296,28.0,182,57,StoneBr,Gd,Gd,Ex,Fin,PConc,1Story,Normal
350,278000,8,1659,1501.0,499.0,2000,2000,2,0.0,1,5664,40.0,212,59,StoneBr,Ex,Gd,Gd,Fin,PConc,1Story,Normal
351,240000,8,1478,1418.0,495.0,1998,1998,2,0.0,0,7380,61.0,168,43,StoneBr,TA,TA,Gd,Fin,PConc,1Story,Normal
352,239500,8,1734,1587.0,528.0,1995,1996,2,0.0,0,8013,57.0,52,50,StoneBr,Gd,Gd,Gd,RFn,PConc,1Story,Normal
353,177500,7,1382,384.0,396.0,1998,1998,2,0.0,1,8923,57.0,256,0,Gilbert,TA,Gd,Gd,Fin,PConc,SLvl,Normal
354,185000,7,1718,832.0,427.0,1998,1998,2,40.0,1,10141,74.0,0,94,Gilbert,TA,TA,Gd,Fin,PConc,2Story,Normal
355,191000,6,1636,952.0,440.0,1998,1999,2,0.0,1,7500,60.0,0,84,Gilbert,TA,Gd,Gd,Fin,PConc,2Story,Normal
356,178000,6,1571,799.0,380.0,1993,1994,2,0.0,1,7837,59.0,0,40,Gilbert,TA,Gd,Gd,RFn,PConc,2Story,Normal
357,185000,6,1470,680.0,420.0,1993,1993,2,68.0,1,9765,,232,63,Gilbert,TA,Ex,Gd,Fin,PConc,2Story,Normal
358,181316,6,1516,707.0,409.0,1994,1995,2,0.0,1,8803,,0,46,Gilbert,Gd,TA,Gd,Fin,PConc,2Story,Normal
359,166000,6,1190,1181.0,430.0,1993,1993,2,45.0,1,7250,58.0,0,21,Gilbert,Gd,TA,Gd,Unf,PConc,1Story,Normal
360,178000,6,1593,808.0,389.0,1992,1993,2,0.0,1,9636,,342,40,Gilbert,TA,TA,Gd,RFn,PConc,2Story,Normal
361,174000,6,1481,702.0,343.0,1994,1995,2,0.0,1,8125,65.0,0,36,Gilbert,TA,TA,Gd,Fin,PConc,2Story,Normal
