,Unnamed: 0,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
89,89,169000,6,1494,1208.0,461.0,1974,2002,2,250.0,2,15410,39.0,296,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,90,190000,7,1923,750.0,564.0,1992,1992,2,0.0,1,10186,107.0,240,39,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,91,362500,8,2349,1231.0,762.0,1993,1993,2,504.0,1,13143,85.0,32,130,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,92,285000,8,2225,1390.0,713.0,1992,1993,2,180.0,1,11134,88.0,198,30,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,93,260000,7,1488,1488.0,506.0,2004,2005,2,0.0,1,4835,25.0,168,50,4,3,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,94,190000,7,1680,840.0,588.0,2004,2004,2,0.0,0,3515,39.0,0,111,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,95,155000,7,1200,600.0,480.0,2004,2004,2,120.0,0,3215,30.0,0,172,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,96,151000,7,1200,600.0,480.0,2004,2005,2,0.0,0,3182,30.0,0,172,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,97,149500,7,1200,600.0,480.0,2004,2005,2,0.0,0,2544,24.0,0,172,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,98,152000,6,1236,600.0,480.0,2005,2005,2,216.0,0,2544,24.0,0,166,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,99,222000,7,1478,1470.0,484.0,2009,2009,2,432.0,1,4403,68.0,0,144,4,4,5.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,100,177500,6,1573,756.0,440.0,2000,2000,2,216.0,0,2117,68.0,0,32,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,101,177000,6,1512,756.0,440.0,2000,2000,2,1159.0,0,2980,68.0,0,32,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,102,155000,7,1416,696.0,484.0,1999,1999,2,0.0,0,2572,24.0,0,44,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,103,147110,7,1080,530.0,496.0,2003,2003,2,0.0,0,2403,68.0,0,50,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,104,267916,8,1418,1642.0,852.0,2010,2010,1,0.0,1,12853,57.0,160,192,4,3,5.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,105,254000,8,1848,975.0,592.0,2000,2000,2,0.0,1,7379,68.0,280,184,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,106,155000,8,788,728.0,484.0,1980,1980,1,0.0,1,4420,30.0,133,42,4,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,206000,8,1226,1226.0,484.0,1978,1978,1,0.0,1,3880,40.0,223,78,4,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,130500,6,1479,725.0,475.0,1976,2005,2,289.0,0,13517,68.0,0,44,4,3,3.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,109,230000,7,1492,1492.0,596.0,2002,2002,2,0.0,1,8000,80.0,277,137,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,110,218500,6,1829,1829.0,535.0,1967,1967,2,120.0,0,10456,68.0,0,76,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,111,243500,6,2495,1280.0,660.0,1993,1993,2,0.0,1,10791,80.0,224,32,4,2,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,112,205000,6,1610,1610.0,480.0,1977,2001,2,28.0,2,10603,68.0,168,68,4,2,3.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,113,212500,6,1891,1224.0,678.0,1978,1978,3,0.0,1,18837,68.0,0,69,3,2,4.0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,114,196500,7,1714,980.0,496.0,1988,1988,2,42.0,1,10421,80.0,228,66,3,2,4.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,115,197500,6,1381,1161.0,676.0,1972,2006,1,0.0,1,9360,78.0,0,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,116,171000,6,1645,715.0,441.0,1971,1971,1,0.0,0,9600,80.0,0,78,3,2,3.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117,117,142250,5,1232,1232.0,490.0,1966,1966,1,172.0,0,9600,80.0,0,224,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,118,143000,6,1328,1328.0,528.0,1963,1963,1,451.0,2,9790,68.0,0,26,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,120,159000,5,1209,1209.0,504.0,1966,1966,1,0.0,0,9900,90.0,0,0,3,2,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,121,178900,5,1510,1510.0,517.0,1967,1967,2,268.0,0,9680,88.0,0,40,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,122,136300,6,1775,533.0,480.0,1964,1964,2,0.0,0,10600,68.0,0,172,3,2,3.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,123,180500,5,1152,1152.0,484.0,1964,1964,1,86.0,1,14112,68.0,227,0,3,2,3.0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,124,137500,6,1054,936.0,480.0,1963,1963,1,156.0,0,8800,80.0,120,0,4,2,3.0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,126,142125,5,1078,1078.0,240.0,1950,1996,1,0.0,0,9717,68.0,366,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127,127,197600,5,2461,1140.0,400.0,1952,2002,2,265.0,2,9724,68.0,0,0,3,3,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,128,172500,6,1556,782.0,470.0,1949,1950,2,340.0,1,17360,120.0,0,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,131,128000,5,1063,1056.0,280.0,1954,1954,1,110.0,0,9920,80.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,132,153000,6,1520,1156.0,364.0,1955,1972,1,164.0,2,9600,80.0,0,0,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,133,132000,5,1268,1268.0,244.0,1954,1954,1,200.0,1,7800,78.0,0,98,3,2,3.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,134,178000,6,1128,1080.0,315.0,1966,2008,1,216.0,1,11380,75.0,238,0,4,2,3.0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,135,154300,5,2274,1105.0,480.0,1960,1960,2,361.0,0,11600,80.0,0,0,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,136,180000,7,2207,1947.0,576.0,1970,1989,2,287.0,1,19900,68.0,301,0,3,2,4.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,137,190000,6,1888,1517.0,578.0,1966,2002,2,0.0,1,16492,137.0,0,0,4,3,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,138,135000,5,1604,1604.0,576.0,1958,1958,2,0.0,0,8267,70.0,42,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,139,214000,7,1480,1480.0,620.0,2003,2009,2,506.0,0,8197,70.0,252,73,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,140,136000,5,1143,1143.0,308.0,1959,1959,1,150.0,0,8050,68.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,141,165500,5,1700,1398.0,447.0,1959,1959,1,0.0,1,10552,70.0,0,38,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,142,145000,5,1314,1314.0,294.0,1957,1957,1,0.0,0,8400,70.0,250,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,143,148000,6,1194,1194.0,312.0,1959,1959,1,220.0,0,8760,73.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,144,142000,5,1188,1188.0,531.0,1959,1959,1,180.0,0,12160,68.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,145,167500,5,1264,1268.0,461.0,1960,1960,1,324.0,2,9300,73.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,146,108538,5,1206,1206.0,312.0,1959,1959,1,91.0,0,10725,87.0,0,21,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,147,159500,6,1580,1244.0,440.0,1959,1959,1,432.0,2,10032,80.0,0,28,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,148,108000,4,1337,832.0,263.0,1956,1956,1,0.0,0,8382,60.0,0,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,149,135000,5,1064,864.0,318.0,1952,1952,1,0.0,0,10950,60.0,0,0,2,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,150,122500,5,972,972.0,305.0,1955,1955,1,0.0,0,10895,119.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151,151,119000,5,988,988.0,264.0,1958,1958,1,0.0,0,13587,70.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,152,109000,5,1057,1057.0,246.0,1953,2007,1,0.0,0,7922,68.0,0,52,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,153,105000,4,985,576.0,676.0,1920,1994,1,0.0,0,7898,65.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,155,144900,5,1086,1086.0,490.0,1954,2003,1,104.0,0,10200,85.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,156,129000,5,936,936.0,308.0,1956,2000,1,0.0,0,5868,74.0,0,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,157,97500,6,1458,912.0,330.0,1948,1950,1,0.0,1,17503,78.0,192,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,158,144000,6,1056,1056.0,576.0,1980,1980,0,0.0,0,6979,64.0,264,56,3,2,3.0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,159,162000,5,1287,1063.0,576.0,1959,2006,1,0.0,1,9830,68.0,364,17,4,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,160,242000,7,2978,710.0,564.0,1967,2007,2,300.0,1,11275,96.0,240,0,4,3,4.0,3.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,161,132000,6,1224,816.0,280.0,1948,2004,1,0.0,0,8064,60.0,414,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,162,154000,5,1246,1246.0,305.0,1959,1994,1,0.0,0,7500,75.0,218,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,163,166000,5,1385,910.0,720.0,1952,1952,2,0.0,0,8520,71.0,0,0,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,164,134800,5,900,900.0,576.0,1951,2000,1,0.0,0,7200,60.0,222,32,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,165,160000,6,1116,1116.0,440.0,1962,1962,1,261.0,0,10000,87.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,166,148000,5,1175,1175.0,484.0,1960,1960,1,0.0,0,7635,81.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,167,192000,6,1395,1395.0,440.0,1963,1984,1,218.0,1,9760,80.0,657,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,168,155000,6,1839,756.0,442.0,1966,1966,1,351.0,1,7700,70.0,0,124,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,169,80400,4,1844,709.0,240.0,1900,1954,1,771.0,2,4800,60.0,84,0,3,2,3.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172,172,115000,5,1028,1008.0,360.0,1927,1950,1,0.0,1,8960,56.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173,173,143000,5,1347,1347.0,551.0,1957,1957,1,0.0,0,5805,69.0,0,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174,174,107400,3,1605,840.0,379.0,1915,1950,2,0.0,0,5790,60.0,0,0,3,3,2.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,175,80000,4,747,747.0,220.0,1945,1950,1,0.0,0,4608,47.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
176,176,119000,5,804,788.0,240.0,1940,1992,1,294.0,2,7200,60.0,0,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,177,130000,5,1316,926.0,484.0,1929,2001,1,0.0,0,5500,50.0,0,0,3,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,178,119000,6,1251,827.0,240.0,1938,2000,1,0.0,0,6900,50.0,0,0,2,2,4.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,179,129000,5,1633,1027.0,240.0,1948,2009,1,0.0,1,11851,69.0,0,100,4,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,180,100000,5,1245,1008.0,315.0,1920,1962,1,0.0,0,8239,68.0,0,0,3,2,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,181,12789,2,832,678.0,780.0,1923,1970,1,0.0,1,9656,68.0,0,0,3,2,2.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,182,105900,6,720,624.0,484.0,1928,2003,1,0.0,0,8520,60.0,106,0,3,2,3.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,183,150000,8,1566,930.0,288.0,1900,2003,2,0.0,0,9600,60.0,54,228,4,3,3.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,184,139000,5,1652,686.0,416.0,1915,1950,2,0.0,0,10800,60.0,0,0,3,2,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,185,240000,8,2268,346.0,624.0,1890,2002,3,0.0,0,9000,50.0,0,108,4,3,2.0,1.0,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,187,149700,6,1236,912.0,923.0,1957,1996,1,0.0,0,7407,90.0,0,158,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
